Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
670,Entry Long,long,2023-03-21 05:00,28040.0,1,-727.00,-2.59,25429.80,-0.58,821.70,2.93,1430.00,5.1
670,Exit Long,Close entry(s) order long,2023-03-22 14:00,27313.0,1,-727.00,-2.59,25429.80,-0.58,821.70,2.93,1430.00,5.1
671,Entry Long,long,2023-03-23 08:00,28043.0,1,-460.90,-1.64,24968.90,-0.37,722.90,2.58,673.00,2.4
168,Exit Long,Exit,2023-03-24 02:00,28029.2,0.282351,108.59,1.39,7114.06,1.39,343.65,4.4,292.12,3.74
169,Entry Long,Long,2023-03-24 05:00,27582.1,0.286906,37.27,0.47,7151.33,0.47,263.06,3.32,171.86,2.17
671,Exit Long,Close entry(s) order long,2023-03-24 05:00,27582.1,1,-460.90,-1.64,24968.90,-0.37,722.90,2.58,673.00,2.4
672,Entry Long,long,2023-03-25 11:00,27479.2,1,-123.30,-0.45,24845.60,-0.1,52.80,0.19,320.80,1.17
672,Exit Long,Close entry(s) order long,2023-03-25 14:00,27355.9,1,-123.30,-0.45,24845.60,-0.1,52.80,0.19,320.80,1.17
673,Entry Long,long,2023-03-25 17:00,27462.8,1,249.20,0.91,25094.80,0.2,737.10,2.68,46.10,0.17
169,Exit Long,Exit,2023-03-26 23:00,27712.0,0.286906,37.27,0.47,7151.33,0.47,263.06,3.32,171.86,2.17
673,Exit Long,Close entry(s) order long,2023-03-26 23:00,27712.0,1,249.20,0.91,25094.80,0.2,737.10,2.68,46.10,0.17
170,Entry Long,Long,2023-03-27 08:00,26969.7,0.294865,429.82,5.4,7581.16,5.41,653.24,8.21,135.55,1.7
674,Entry Long,long,2023-03-28 05:00,27057.4,1,-192.80,-0.71,24902.00,-0.15,147.40,0.54,322.50,1.19
674,Exit Long,Close entry(s) order long,2023-03-28 11:00,26864.6,1,-192.80,-0.71,24902.00,-0.15,147.40,0.54,322.50,1.19
675,Entry Long,long,2023-03-28 14:00,27305.7,1,1121.70,4.11,26023.70,0.9,1879.40,6.88,205.70,0.75
170,Exit Long,Exit,2023-03-30 08:00,28427.4,0.294865,429.82,5.4,7581.16,5.41,653.24,8.21,135.55,1.7
675,Exit Long,Close entry(s) order long,2023-03-30 08:00,28427.4,1,1121.70,4.11,26023.70,0.9,1879.40,6.88,205.70,0.75
171,Entry Long,Long,2023-03-30 11:00,27841.6,0.301028,160.06,1.91,7741.22,1.91,295.94,3.53,98.04,1.17
676,Entry Long,long,2023-03-31 08:00,28523.2,1,-207.10,-0.73,25816.60,-0.16,301.50,1.06,255.50,0.9
171,Exit Long,Exit,2023-04-01 05:00,28373.3,0.301028,160.06,1.91,7741.22,1.91,295.94,3.53,98.04,1.17
676,Exit Long,Close entry(s) order long,2023-04-01 08:00,28316.1,1,-207.10,-0.73,25816.60,-0.16,301.50,1.06,255.50,0.9
677,Entry Long,long,2023-04-01 23:00,28466.1,1,-190.40,-0.67,25626.20,-0.15,23.10,0.08,341.80,1.2
172,Entry Long,Long,2023-04-02 02:00,28381.6,0.300941,461.73,5.41,8202.95,5.41,654.00,7.66,343.07,4.02
677,Exit Long,Close entry(s) order long,2023-04-02 08:00,28275.7,1,-190.40,-0.67,25626.20,-0.15,23.10,0.08,341.80,1.2
678,Entry Long,long,2023-04-03 05:00,28253.5,1,-667.80,-2.36,24958.40,-0.53,119.40,0.42,814.50,2.88
678,Exit Long,Close entry(s) order long,2023-04-03 14:00,27585.7,1,-667.80,-2.36,24958.40,-0.53,119.40,0.42,814.50,2.88
679,Entry Long,long,2023-04-04 02:00,28100.4,1,7.30,0.03,24965.70,0.01,671.60,2.39,145.40,0.52
679,Exit Long,Close entry(s) order long,2023-04-05 08:00,28107.7,1,7.30,0.03,24965.70,0.01,671.60,2.39,145.40,0.52
680,Entry Long,long,2023-04-06 14:00,27978.3,1,-162.30,-0.58,24803.40,-0.13,123.50,0.44,210.80,0.75
680,Exit Long,Close entry(s) order long,2023-04-07 02:00,27816.0,1,-162.30,-0.58,24803.40,-0.13,123.50,0.44,210.80,0.75
681,Entry Long,long,2023-04-07 20:00,27954.8,1,-20.10,-0.07,24783.30,-0.02,197.80,0.71,58.90,0.21
681,Exit Long,Close entry(s) order long,2023-04-08 11:00,27934.7,1,-20.10,-0.07,24783.30,-0.02,197.80,0.71,58.90,0.21
682,Entry Long,long,2023-04-09 14:00,28115.5,1,1800.40,6.4,26583.70,1.44,2439.30,8.68,0.10,0
172,Exit Long,Exit,2023-04-11 20:00,29915.9,0.300941,461.73,5.41,8202.95,5.41,654.00,7.66,343.07,4.02
682,Exit Long,Close entry(s) order long,2023-04-11 20:00,29915.9,1,1800.40,6.4,26583.70,1.44,2439.30,8.68,0.10,0
173,Entry Long,Long,2023-04-12 14:00,29947.8,0.300621,195.28,2.17,8398.23,2.17,322.33,3.58,43.44,0.48
683,Entry Long,long,2023-04-12 20:00,30114.4,1,160.60,0.53,26744.30,0.13,905.60,3.01,139.20,0.46
173,Exit Long,Exit,2023-04-14 08:00,30597.4,0.300621,195.28,2.17,8398.23,2.17,322.33,3.58,43.44,0.48
174,Entry Long,Long,2023-04-14 11:00,30275.0,0.303822,51.35,0.56,8449.58,0.56,71.40,0.78,22.57,0.25
683,Exit Long,Close entry(s) order long,2023-04-14 11:00,30275.0,1,160.60,0.53,26744.30,0.13,905.60,3.01,139.20,0.46
174,Exit Long,Exit,2023-04-14 14:00,30444.0,0.303822,51.35,0.56,8449.58,0.56,71.40,0.78,22.57,0.25
175,Entry Long,Long,2023-04-14 20:00,30379.7,0.304464,-34.31,-0.37,8415.27,-0.37,51.24,0.55,389.62,4.21
684,Entry Long,long,2023-04-15 05:00,30383.6,1,-138.50,-0.46,26605.80,-0.11,62.40,0.21,178.50,0.59
684,Exit Long,Close entry(s) order long,2023-04-15 11:00,30245.1,1,-138.50,-0.46,26605.80,-0.11,62.40,0.21,178.50,0.59
685,Entry Long,long,2023-04-16 02:00,30337.6,1,-320.40,-1.06,26285.40,-0.25,210.40,0.69,603.50,1.99
685,Exit Long,Close entry(s) order long,2023-04-16 20:00,30017.2,1,-320.40,-1.06,26285.40,-0.25,210.40,0.69,603.50,1.99
686,Entry Long,long,2023-04-17 23:00,29543.0,1,-361.60,-1.22,25923.80,-0.29,939.70,3.18,555.90,1.88
175,Exit Long,Exit,2023-04-18 23:00,30267.0,0.304464,-34.31,-0.37,8415.27,-0.37,51.24,0.55,389.62,4.21
176,Entry Long,Long,2023-04-19 02:00,29181.4,0.315792,-603.92,-6.55,7811.34,-6.55,101.65,1.1,633.95,6.88
686,Exit Long,Close entry(s) order long,2023-04-19 02:00,29181.4,1,-361.60,-1.22,25923.80,-0.29,939.70,3.18,555.90,1.88
176,Exit Long,ExitSL=true,2023-04-21 14:00,27269.0,0.315792,-603.92,-6.55,7811.34,-6.55,101.65,1.1,633.95,6.88
687,Entry Long,long,2023-04-22 11:00,27669.9,1,-120.10,-0.43,25803.70,-0.1,209.30,0.76,257.80,0.93
687,Exit Long,Close entry(s) order long,2023-04-23 08:00,27549.8,1,-120.10,-0.43,25803.70,-0.1,209.30,0.76,257.80,0.93
688,Entry Long,long,2023-04-23 20:00,27744.9,1,-561.70,-2.02,25242.00,-0.45,45.30,0.16,589.60,2.13
688,Exit Long,Close entry(s) order long,2023-04-24 02:00,27183.2,1,-561.70,-2.02,25242.00,-0.45,45.30,0.16,589.60,2.13
689,Entry Long,long,2023-04-24 17:00,27506.0,1,-213.20,-0.78,25028.80,-0.17,81.70,0.3,312.00,1.13
689,Exit Long,Close entry(s) order long,2023-04-25 08:00,27292.8,1,-213.20,-0.78,25028.80,-0.17,81.70,0.3,312.00,1.13
690,Entry Long,long,2023-04-25 11:00,27622.9,1,792.20,2.87,25821.00,0.63,2398.00,8.68,402.00,1.46
690,Exit Long,Close entry(s) order long,2023-04-26 17:00,28415.1,1,792.20,2.87,25821.00,0.63,2398.00,8.68,402.00,1.46
691,Entry Long,long,2023-04-27 05:00,28934.9,1,301.70,1.04,26122.70,0.24,957.10,3.31,268.30,0.93
691,Exit Long,Close entry(s) order long,2023-04-28 05:00,29236.6,1,301.70,1.04,26122.70,0.24,957.10,3.31,268.30,0.93
177,Entry Long,Long,2023-04-28 08:00,29093.0,0.296003,-173.28,-2.01,7638.06,-2.01,258.91,3.01,423.55,4.92
692,Entry Long,long,2023-04-28 20:00,29376.0,1,-223.00,-0.76,25899.70,-0.18,67.30,0.23,349.70,1.19
692,Exit Long,Close entry(s) order long,2023-04-29 11:00,29153.0,1,-223.00,-0.76,25899.70,-0.18,67.30,0.23,349.70,1.19
693,Entry Long,long,2023-04-30 02:00,29269.5,1,-37.50,-0.13,25862.20,-0.03,698.20,2.39,117.60,0.4
693,Exit Long,Close entry(s) order long,2023-04-30 17:00,29232.0,1,-37.50,-0.13,25862.20,-0.03,698.20,2.39,117.60,0.4
694,Entry Long,long,2023-05-02 05:00,28082.4,1,462.60,1.65,26324.80,0.37,798.90,2.84,169.30,0.6
177,Exit Long,Exit,2023-05-02 20:00,28507.6,0.296003,-173.28,-2.01,7638.06,-2.01,258.91,3.01,423.55,4.92
694,Exit Long,Close entry(s) order long,2023-05-03 05:00,28545.0,1,462.60,1.65,26324.80,0.37,798.90,2.84,169.30,0.6
695,Entry Long,long,2023-05-03 17:00,29026.6,1,-187.10,-0.64,26137.70,-0.15,353.40,1.22,358.10,1.23
695,Exit Long,Close entry(s) order long,2023-05-04 11:00,28839.5,1,-187.10,-0.64,26137.70,-0.15,353.40,1.22,358.10,1.23
696,Entry Long,long,2023-05-04 23:00,29197.5,1,67.60,0.23,26205.30,0.05,624.20,2.14,408.10,1.4
696,Exit Long,Close entry(s) order long,2023-05-06 05:00,29265.1,1,67.60,0.23,26205.30,0.05,624.20,2.14,408.10,1.4
178,Entry Long,Long,2023-05-06 17:00,28845.9,0.292522,-567.08,-6.72,7070.98,-6.72,85.83,1.02,612.80,7.26
697,Entry Long,long,2023-05-07 02:00,28858.8,1,-429.60,-1.49,25775.70,-0.34,244.40,0.85,458.80,1.59
697,Exit Long,Close entry(s) order long,2023-05-07 17:00,28429.2,1,-429.60,-1.49,25775.70,-0.34,244.40,0.85,458.80,1.59
698,Entry Long,long,2023-05-09 05:00,27677.4,1,-175.30,-0.63,25600.40,-0.14,632.70,2.29,896.40,3.24
698,Exit Long,Close entry(s) order long,2023-05-10 20:00,27502.1,1,-175.30,-0.63,25600.40,-0.14,632.70,2.29,896.40,3.24
178,Exit Long,ExitSL=true,2023-05-11 11:00,26907.3,0.292522,-567.08,-6.72,7070.98,-6.72,85.83,1.02,612.80,7.26
699,Entry Long,long,2023-05-12 17:00,26796.8,1,-21.90,-0.08,25578.50,-0.02,265.60,0.99,104.30,0.39
699,Exit Long,Close entry(s) order long,2023-05-13 17:00,26774.9,1,-21.90,-0.08,25578.50,-0.02,265.60,0.99,104.30,0.39
700,Entry Long,long,2023-05-14 08:00,26962.3,1,201.20,0.75,25779.70,0.16,696.70,2.58,235.50,0.87
700,Exit Long,Close entry(s) order long,2023-05-15 17:00,27163.5,1,201.20,0.75,25779.70,0.16,696.70,2.58,235.50,0.87
701,Entry Long,long,2023-05-17 14:00,27338.6,1,-845.80,-3.09,24933.90,-0.67,161.40,0.59,972.00,3.56
701,Exit Long,Close entry(s) order long,2023-05-18 11:00,26492.8,1,-845.80,-3.09,24933.90,-0.67,161.40,0.59,972.00,3.56
702,Entry Long,long,2023-05-19 05:00,26857.3,1,-18.30,-0.07,24915.60,-0.01,315.50,1.17,222.60,0.83
702,Exit Long,Close entry(s) order long,2023-05-19 20:00,26839.0,1,-18.30,-0.07,24915.60,-0.01,315.50,1.17,222.60,0.83
703,Entry Long,long,2023-05-20 08:00,26916.9,1,-85.90,-0.32,24829.70,-0.07,362.50,1.35,136.90,0.51
703,Exit Long,Close entry(s) order long,2023-05-21 05:00,26831.0,1,-85.90,-0.32,24829.70,-0.07,362.50,1.35,136.90,0.51
704,Entry Long,long,2023-05-22 05:00,26826.9,1,392.50,1.46,25222.20,0.31,653.10,2.43,123.40,0.46
704,Exit Long,Close entry(s) order long,2023-05-23 17:00,27219.4,1,392.50,1.46,25222.20,0.31,653.10,2.43,123.40,0.46
705,Entry Long,long,2023-05-25 05:00,26294.1,1,406.10,1.54,25628.30,0.32,636.70,2.42,124.10,0.47
705,Exit Long,Close entry(s) order long,2023-05-27 05:00,26700.2,1,406.10,1.54,25628.30,0.32,636.70,2.42,124.10,0.47
706,Entry Long,long,2023-05-27 14:00,26752.5,1,1033.80,3.86,26662.10,0.82,1696.50,6.34,18.50,0.07
706,Exit Long,Close entry(s) order long,2023-05-29 08:00,27786.3,1,1033.80,3.86,26662.10,0.82,1696.50,6.34,18.50,0.07
707,Entry Long,long,2023-05-30 02:00,27781.3,1,-85.60,-0.31,26576.50,-0.07,256.60,0.92,222.90,0.8
707,Exit Long,Close entry(s) order long,2023-05-30 11:00,27695.7,1,-85.60,-0.31,26576.50,-0.07,256.60,0.92,222.90,0.8
179,Entry Long,Long,2023-05-30 14:00,27763.8,0.283496,-200.94,-2.55,6870.04,-2.55,22.57,0.29,356.86,4.53
708,Entry Long,long,2023-06-01 14:00,26862.9,1,-48.90,-0.18,26527.60,-0.04,82.00,0.31,150.20,0.56
708,Exit Long,Close entry(s) order long,2023-06-01 17:00,26814.0,1,-48.90,-0.18,26527.60,-0.04,82.00,0.31,150.20,0.56
709,Entry Long,long,2023-06-01 20:00,26959.8,1,211.30,0.78,26738.90,0.17,337.10,1.25,98.80,0.37
179,Exit Long,Exit,2023-06-02 11:00,27055.0,0.283496,-200.94,-2.55,6870.04,-2.55,22.57,0.29,356.86,4.53
709,Exit Long,Close entry(s) order long,2023-06-03 08:00,27171.1,1,211.30,0.78,26738.90,0.17,337.10,1.25,98.80,0.37
710,Entry Long,long,2023-06-04 05:00,27195.3,1,-268.50,-0.99,26470.40,-0.21,269.70,0.99,335.20,1.23
710,Exit Long,Close entry(s) order long,2023-06-04 20:00,26926.8,1,-268.50,-0.99,26470.40,-0.21,269.70,0.99,335.20,1.23
711,Entry Long,long,2023-06-06 08:00,26023.0,1,419.20,1.61,26889.60,0.33,1364.80,5.24,99.80,0.38
711,Exit Long,Close entry(s) order long,2023-06-07 08:00,26442.2,1,419.20,1.61,26889.60,0.33,1364.80,5.24,99.80,0.38
712,Entry Long,long,2023-06-08 05:00,26434.3,1,67.30,0.25,26956.90,0.05,378.00,1.43,159.20,0.6
712,Exit Long,Close entry(s) order long,2023-06-08 23:00,26501.6,1,67.30,0.25,26956.90,0.05,378.00,1.43,159.20,0.6
713,Entry Long,long,2023-06-09 05:00,26612.1,1,-159.70,-0.6,26797.20,-0.13,165.70,0.62,229.40,0.86
713,Exit Long,Close entry(s) order long,2023-06-09 14:00,26452.4,1,-159.70,-0.6,26797.20,-0.13,165.70,0.62,229.40,0.86
714,Entry Long,long,2023-06-10 17:00,25841.0,1,-40.10,-0.16,26757.10,-0.03,22.00,0.09,205.90,0.8
714,Exit Long,Close entry(s) order long,2023-06-11 05:00,25800.9,1,-40.10,-0.16,26757.10,-0.03,22.00,0.09,205.90,0.8
715,Entry Long,long,2023-06-11 08:00,25756.0,1,17.30,0.07,26774.40,0.01,444.00,1.72,151.20,0.59
715,Exit Long,Close entry(s) order long,2023-06-11 23:00,25773.3,1,17.30,0.07,26774.40,0.01,444.00,1.72,151.20,0.59
716,Entry Long,long,2023-06-12 14:00,25893.7,1,-73.10,-0.28,26701.30,-0.06,532.70,2.06,169.30,0.65
716,Exit Long,Close entry(s) order long,2023-06-13 11:00,25820.6,1,-73.10,-0.28,26701.30,-0.06,532.70,2.06,169.30,0.65
717,Entry Long,long,2023-06-14 05:00,25975.5,1,-1042.40,-4.01,25658.90,-0.82,120.70,0.46,1154.50,4.44
717,Exit Long,Close entry(s) order long,2023-06-14 14:00,24933.1,1,-1042.40,-4.01,25658.90,-0.82,120.70,0.46,1154.50,4.44
718,Entry Long,long,2023-06-15 14:00,25568.2,1,856.30,3.35,26515.20,0.68,1264.70,4.95,398.80,1.56
718,Exit Long,Close entry(s) order long,2023-06-17 11:00,26424.5,1,856.30,3.35,26515.20,0.68,1264.70,4.95,398.80,1.56
719,Entry Long,long,2023-06-18 02:00,26498.1,1,-158.10,-0.6,26357.10,-0.12,201.90,0.76,240.10,0.91
719,Exit Long,Close entry(s) order long,2023-06-18 17:00,26340.0,1,-158.10,-0.6,26357.10,-0.12,201.90,0.76,240.10,0.91
720,Entry Long,long,2023-06-19 11:00,26665.0,1,3266.10,12.25,29623.20,2.58,4135.00,15.51,289.00,1.08
720,Exit Long,Close entry(s) order long,2023-06-22 05:00,29931.1,1,3266.10,12.25,29623.20,2.58,4135.00,15.51,289.00,1.08
721,Entry Long,long,2023-06-22 23:00,30043.4,1,564.00,1.88,30187.20,0.44,1381.10,4.6,136.80,0.46
180,Entry Long,Long,2023-06-23 02:00,30011.4,0.255571,98.50,1.28,6968.54,1.28,361.15,4.71,42.81,0.56
721,Exit Long,Close entry(s) order long,2023-06-24 02:00,30607.4,1,564.00,1.88,30187.20,0.44,1381.10,4.6,136.80,0.46
722,Entry Long,long,2023-06-24 20:00,30620.8,1,-95.60,-0.31,30091.60,-0.07,421.80,1.38,162.20,0.53
722,Exit Long,Close entry(s) order long,2023-06-25 11:00,30525.2,1,-95.60,-0.31,30091.60,-0.07,421.80,1.38,162.20,0.53
723,Entry Long,long,2023-06-26 08:00,30394.3,1,-311.30,-1.02,29780.30,-0.24,67.50,0.22,474.30,1.56
723,Exit Long,Close entry(s) order long,2023-06-26 11:00,30083.0,1,-311.30,-1.02,29780.30,-0.24,67.50,0.22,474.30,1.56
724,Entry Long,long,2023-06-26 20:00,30486.2,1,-67.70,-0.22,29712.60,-0.05,513.80,1.69,250.70,0.82
724,Exit Long,Close entry(s) order long,2023-06-27 20:00,30418.5,1,-67.70,-0.22,29712.60,-0.05,513.80,1.69,250.70,0.82
725,Entry Long,long,2023-06-29 02:00,30381.9,1,-295.50,-0.97,29417.10,-0.23,900.50,2.96,881.90,2.9
180,Exit Long,Exit,2023-06-29 14:00,30396.8,0.255571,98.50,1.28,6968.54,1.28,361.15,4.71,42.81,0.56
181,Entry Long,Long,2023-06-30 08:00,30086.4,0.258207,118.16,1.52,7086.69,1.52,164.61,2.12,42.60,0.55
725,Exit Long,Close entry(s) order long,2023-06-30 08:00,30086.4,1,-295.50,-0.97,29417.10,-0.23,900.50,2.96,881.90,2.9
181,Exit Long,Exit,2023-07-01 20:00,30544.0,0.258207,118.16,1.52,7086.69,1.52,164.61,2.12,42.60,0.55
726,Entry Long,long,2023-07-01 20:00,30544.0,1,-58.90,-0.19,29358.20,-0.05,12.10,0.04,65.50,0.21
182,Entry Long,Long,2023-07-01 23:00,30485.1,0.258707,35.78,0.45,7122.47,0.45,80.10,1.02,82.04,1.04
726,Exit Long,Close entry(s) order long,2023-07-01 23:00,30485.1,1,-58.90,-0.19,29358.20,-0.05,12.10,0.04,65.50,0.21
727,Entry Long,long,2023-07-02 14:00,30589.2,1,477.90,1.56,29836.10,0.37,789.10,2.58,165.20,0.54
182,Exit Long,Exit,2023-07-03 05:00,30623.4,0.258707,35.78,0.45,7122.47,0.45,80.10,1.02,82.04,1.04
727,Exit Long,Close entry(s) order long,2023-07-04 05:00,31067.1,1,477.90,1.56,29836.10,0.37,789.10,2.58,165.20,0.54
183,Entry Long,Long,2023-07-04 14:00,30800.0,0.257223,114.59,1.45,7237.06,1.45,262.34,3.31,282.69,3.57
728,Entry Long,long,2023-07-05 23:00,30582.9,1,-285.20,-0.93,29550.90,-0.22,937.00,3.06,697.60,2.28
728,Exit Long,Close entry(s) order long,2023-07-06 11:00,30297.7,1,-285.20,-0.93,29550.90,-0.22,937.00,3.06,697.60,2.28
729,Entry Long,long,2023-07-07 08:00,30410.0,1,-132.20,-0.43,29418.70,-0.1,38.00,0.12,295.40,0.97
729,Exit Long,Close entry(s) order long,2023-07-08 02:00,30277.8,1,-132.20,-0.43,29418.70,-0.1,38.00,0.12,295.40,0.97
730,Entry Long,long,2023-07-08 20:00,30299.9,1,-107.70,-0.36,29311.00,-0.08,150.10,0.5,184.40,0.61
730,Exit Long,Close entry(s) order long,2023-07-09 14:00,30192.2,1,-107.70,-0.36,29311.00,-0.08,150.10,0.5,184.40,0.61
731,Entry Long,long,2023-07-10 08:00,30309.7,1,184.40,0.61,29495.40,0.14,734.80,2.42,120.40,0.4
731,Exit Long,Close entry(s) order long,2023-07-11 02:00,30494.1,1,184.40,0.61,29495.40,0.14,734.80,2.42,120.40,0.4
732,Entry Long,long,2023-07-11 14:00,30570.7,1,-123.70,-0.4,29371.70,-0.1,417.80,1.37,149.90,0.49
732,Exit Long,Close entry(s) order long,2023-07-12 11:00,30447.0,1,-123.70,-0.4,29371.70,-0.1,417.80,1.37,149.90,0.49
733,Entry Long,long,2023-07-13 08:00,30569.7,1,735.70,2.41,30107.40,0.57,1250.20,4.09,13.00,0.04
183,Exit Long,Exit,2023-07-14 02:00,31245.5,0.257223,114.59,1.45,7237.06,1.45,262.34,3.31,282.69,3.57
733,Exit Long,Close entry(s) order long,2023-07-14 08:00,31305.4,1,735.70,2.41,30107.40,0.57,1250.20,4.09,13.00,0.04
184,Entry Long,Long,2023-07-14 11:00,30688.3,0.261968,-350.75,-4.36,6886.31,-4.36,20.80,0.26,475.71,5.92
734,Entry Long,long,2023-07-15 11:00,30283.0,1,-20.10,-0.07,30087.30,-0.02,150.80,0.5,220.80,0.73
734,Exit Long,Close entry(s) order long,2023-07-16 20:00,30262.9,1,-20.10,-0.07,30087.30,-0.02,150.80,0.5,220.80,0.73
735,Entry Long,long,2023-07-17 20:00,30119.9,1,-235.50,-0.78,29851.80,-0.18,30.80,0.1,317.00,1.05
735,Exit Long,Close entry(s) order long,2023-07-18 05:00,29884.4,1,-235.50,-0.78,29851.80,-0.18,30.80,0.1,317.00,1.05
736,Entry Long,long,2023-07-18 20:00,30024.0,1,-61.00,-0.2,29790.80,-0.05,160.00,0.53,262.00,0.87
736,Exit Long,Close entry(s) order long,2023-07-19 14:00,29963.0,1,-61.00,-0.2,29790.80,-0.05,160.00,0.53,262.00,0.87
737,Entry Long,long,2023-07-19 23:00,30129.9,1,-373.30,-1.24,29417.50,-0.29,285.20,0.95,508.90,1.69
737,Exit Long,Close entry(s) order long,2023-07-20 11:00,29756.6,1,-373.30,-1.24,29417.50,-0.29,285.20,0.95,508.90,1.69
738,Entry Long,long,2023-07-21 08:00,29880.0,1,5.00,0.02,29422.50,0,179.60,0.6,104.00,0.35
738,Exit Long,Close entry(s) order long,2023-07-22 05:00,29885.0,1,5.00,0.02,29422.50,0,179.60,0.6,104.00,0.35
739,Entry Long,long,2023-07-22 23:00,29923.5,1,-124.70,-0.42,29297.80,-0.1,426.30,1.42,167.30,0.56
739,Exit Long,Close entry(s) order long,2023-07-23 20:00,29798.8,1,-124.70,-0.42,29297.80,-0.1,426.30,1.42,167.30,0.56
740,Entry Long,long,2023-07-25 02:00,29192.6,1,-19.50,-0.07,29278.30,-0.02,212.50,0.73,107.60,0.37
740,Exit Long,Close entry(s) order long,2023-07-26 05:00,29173.1,1,-19.50,-0.07,29278.30,-0.02,212.50,0.73,107.60,0.37
741,Entry Long,long,2023-07-26 14:00,29577.1,1,-227.70,-0.77,29050.60,-0.18,81.90,0.28,295.30,1
184,Exit Long,Exit,2023-07-27 08:00,29349.4,0.261968,-350.75,-4.36,6886.31,-4.36,20.80,0.26,475.71,5.92
741,Exit Long,Close entry(s) order long,2023-07-27 08:00,29349.4,1,-227.70,-0.77,29050.60,-0.18,81.90,0.28,295.30,1
742,Entry Long,long,2023-07-28 08:00,29490.9,1,-191.80,-0.65,28858.80,-0.15,48.10,0.16,292.90,0.99
742,Exit Long,Close entry(s) order long,2023-07-29 02:00,29299.1,1,-191.80,-0.65,28858.80,-0.15,48.10,0.16,292.90,0.99
743,Entry Long,long,2023-07-29 17:00,29354.6,1,-39.00,-0.13,28819.80,-0.03,0,0,124.10,0.42
743,Exit Long,Close entry(s) order long,2023-07-30 05:00,29315.6,1,-39.00,-0.13,28819.80,-0.03,0,0,124.10,0.42
744,Entry Long,long,2023-07-30 08:00,29387.3,1,-173.70,-0.59,28646.10,-0.13,143.70,0.49,360.60,1.23
744,Exit Long,Close entry(s) order long,2023-07-31 11:00,29213.6,1,-173.70,-0.59,28646.10,-0.13,143.70,0.49,360.60,1.23
745,Entry Long,long,2023-08-01 14:00,29229.5,1,47.30,0.16,28693.40,0.04,813.10,2.78,34.20,0.12
745,Exit Long,Close entry(s) order long,2023-08-02 08:00,29276.8,1,47.30,0.16,28693.40,0.04,813.10,2.78,34.20,0.12
746,Entry Long,long,2023-08-03 05:00,29146.2,1,93.70,0.32,28787.10,0.07,280.00,0.96,67.40,0.23
746,Exit Long,Close entry(s) order long,2023-08-03 23:00,29239.9,1,93.70,0.32,28787.10,0.07,280.00,0.96,67.40,0.23
747,Entry Long,long,2023-08-05 05:00,29047.1,1,41.70,0.14,28828.80,0.03,90.70,0.31,63.70,0.22
747,Exit Long,Close entry(s) order long,2023-08-06 11:00,29088.8,1,41.70,0.14,28828.80,0.03,90.70,0.31,63.70,0.22
748,Entry Long,long,2023-08-06 14:00,29132.8,1,-40.80,-0.14,28788.00,-0.03,94.70,0.33,111.00,0.38
748,Exit Long,Close entry(s) order long,2023-08-07 05:00,29092.0,1,-40.80,-0.14,28788.00,-0.03,94.70,0.33,111.00,0.38
749,Entry Long,long,2023-08-07 14:00,29198.2,1,689.50,2.36,29477.50,0.54,1030.50,3.53,61.70,0.21
749,Exit Long,Close entry(s) order long,2023-08-09 05:00,29887.7,1,689.50,2.36,29477.50,0.54,1030.50,3.53,61.70,0.21
750,Entry Long,long,2023-08-11 08:00,29496.4,1,-156.60,-0.53,29320.90,-0.12,23.60,0.08,244.10,0.83
750,Exit Long,Close entry(s) order long,2023-08-11 11:00,29339.8,1,-156.60,-0.53,29320.90,-0.12,23.60,0.08,244.10,0.83
751,Entry Long,long,2023-08-11 14:00,29419.4,1,-26.70,-0.09,29294.20,-0.02,40.60,0.14,26.80,0.09
751,Exit Long,Close entry(s) order long,2023-08-11 20:00,29392.7,1,-26.70,-0.09,29294.20,-0.02,40.60,0.14,26.80,0.09
752,Entry Long,long,2023-08-12 05:00,29427.3,1,-46.10,-0.16,29248.10,-0.04,53.10,0.18,62.50,0.21
752,Exit Long,Close entry(s) order long,2023-08-12 23:00,29381.2,1,-46.10,-0.16,29248.10,-0.04,53.10,0.18,62.50,0.21
753,Entry Long,long,2023-08-13 23:00,29446.5,1,-65.20,-0.22,29182.90,-0.05,246.10,0.84,192.20,0.65
753,Exit Long,Close entry(s) order long,2023-08-14 20:00,29381.3,1,-65.20,-0.22,29182.90,-0.05,246.10,0.84,192.20,0.65
754,Entry Long,long,2023-08-19 11:00,26089.0,1,34.10,0.13,29217.00,0.03,127.10,0.49,110.10,0.42
754,Exit Long,Close entry(s) order long,2023-08-20 11:00,26123.1,1,34.10,0.13,29217.00,0.03,127.10,0.49,110.10,0.42
755,Entry Long,long,2023-08-20 14:00,26231.0,1,-125.50,-0.48,29091.50,-0.1,10.60,0.04,189.40,0.72
755,Exit Long,Close entry(s) order long,2023-08-20 23:00,26105.5,1,-125.50,-0.48,29091.50,-0.1,10.60,0.04,189.40,0.72
756,Entry Long,long,2023-08-21 14:00,26108.7,1,-59.70,-0.23,29031.80,-0.05,152.60,0.58,107.70,0.41
756,Exit Long,Close entry(s) order long,2023-08-22 05:00,26049.0,1,-59.70,-0.23,29031.80,-0.05,152.60,0.58,107.70,0.41
