Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
656,Exit Long,Close entry(s) order long,2023-02-27 04:00,23430.0,1,269.70,1.16,20721.40,0.22,524.00,2.26,97.70,0.42
656,Entry Long,long,2023-02-25 16:00,23160.3,1,269.70,1.16,20721.40,0.22,524.00,2.26,97.70,0.42
655,Exit Long,Close entry(s) order long,2023-02-24 07:00,23808.8,1,-76.70,-0.32,20451.70,-0.06,139.10,0.58,210.50,0.88
655,Entry Long,long,2023-02-24 04:00,23885.5,1,-76.70,-0.32,20451.70,-0.06,139.10,0.58,210.50,0.88
654,Exit Long,Close entry(s) order long,2023-02-23 07:00,24007.3,1,-521.10,-2.12,20528.40,-0.43,65.60,0.27,918.60,3.75
654,Entry Long,long,2023-02-22 19:00,24528.4,1,-521.10,-2.12,20528.40,-0.43,65.60,0.27,918.60,3.75
653,Exit Long,Close entry(s) order long,2023-02-21 01:00,24686.5,1,-196.10,-0.79,21049.50,-0.16,365.40,1.47,268.80,1.08
653,Entry Long,long,2023-02-20 04:00,24882.6,1,-196.10,-0.79,21049.50,-0.16,365.40,1.47,268.80,1.08
652,Exit Long,Close entry(s) order long,2023-02-19 10:00,24360.5,1,-400.90,-1.62,21245.60,-0.33,421.30,1.7,438.40,1.77
652,Entry Long,long,2023-02-19 07:00,24761.4,1,-400.90,-1.62,21245.60,-0.33,421.30,1.7,438.40,1.77
651,Exit Long,Close entry(s) order long,2023-02-19 01:00,24568.1,1,-117.50,-0.48,21646.50,-0.1,163.00,0.66,124.90,0.51
651,Entry Long,long,2023-02-18 19:00,24685.6,1,-117.50,-0.48,21646.50,-0.1,163.00,0.66,124.90,0.51
650,Exit Long,Close entry(s) order long,2023-02-18 16:00,24633.4,1,-50.40,-0.2,21764.00,-0.04,191.50,0.78,164.40,0.67
650,Entry Long,long,2023-02-18 10:00,24683.8,1,-50.40,-0.2,21764.00,-0.04,191.50,0.78,164.40,0.67
649,Exit Long,Close entry(s) order long,2023-02-18 07:00,24691.3,1,391.20,1.61,21814.40,0.32,716.40,2.95,241.40,0.99
649,Entry Long,long,2023-02-17 10:00,24300.1,1,391.20,1.61,21814.40,0.32,716.40,2.95,241.40,0.99
648,Exit Long,Close entry(s) order long,2023-02-16 13:00,24560.2,1,2787.10,12.8,21423.20,2.35,3479.90,15.98,252.70,1.16
648,Entry Long,long,2023-02-13 16:00,21773.1,1,2787.10,12.8,21423.20,2.35,3479.90,15.98,252.70,1.16
647,Exit Long,Close entry(s) order long,2023-02-12 19:00,21760.8,1,65.10,0.3,18636.10,0.05,389.30,1.79,78.50,0.36
647,Entry Long,long,2023-02-11 04:00,21695.7,1,65.10,0.3,18636.10,0.05,389.30,1.79,78.50,0.36
646,Exit Long,Close entry(s) order long,2023-02-11 01:00,21685.9,1,11.90,0.05,18571.00,0.01,36.00,0.17,31.30,0.14
646,Entry Long,long,2023-02-10 22:00,21674.0,1,11.90,0.05,18571.00,0.01,36.00,0.17,31.30,0.14
645,Exit Long,Close entry(s) order long,2023-02-08 04:00,23158.5,1,181.70,0.79,18559.10,0.15,477.90,2.08,199.80,0.87
645,Entry Long,long,2023-02-07 07:00,22976.8,1,181.70,0.79,18559.10,0.15,477.90,2.08,199.80,0.87
644,Exit Long,Close entry(s) order long,2023-02-07 01:00,22872.3,1,-161.10,-0.7,18377.40,-0.14,86.60,0.38,393.00,1.71
644,Entry Long,long,2023-02-06 10:00,23033.4,1,-161.10,-0.7,18377.40,-0.14,86.60,0.38,393.00,1.71
643,Exit Long,Close entry(s) order long,2023-02-04 19:00,23293.3,1,-145.50,-0.62,18538.50,-0.12,28.90,0.12,216.40,0.92
643,Entry Long,long,2023-02-04 10:00,23438.8,1,-145.50,-0.62,18538.50,-0.12,28.90,0.12,216.40,0.92
642,Exit Long,Close entry(s) order long,2023-02-02 13:00,23868.1,1,301.00,1.28,18684.00,0.25,696.90,2.96,34.10,0.14
642,Entry Long,long,2023-02-01 13:00,23567.1,1,301.00,1.28,18684.00,0.25,696.90,2.96,34.10,0.14
641,Exit Long,Close entry(s) order long,2023-02-01 01:00,22982.9,1,-135.70,-0.59,18383.00,-0.11,208.30,0.9,308.50,1.33
641,Entry Long,long,2023-01-31 07:00,23118.6,1,-135.70,-0.59,18383.00,-0.11,208.30,0.9,308.50,1.33
640,Exit Long,Close entry(s) order long,2023-01-30 04:00,23078.6,1,-61.60,-0.27,18518.70,-0.05,814.70,3.52,140.20,0.61
640,Entry Long,long,2023-01-28 19:00,23140.2,1,-61.60,-0.27,18518.70,-0.05,814.70,3.52,140.20,0.61
639,Exit Long,Close entry(s) order long,2023-01-27 22:00,23067.5,1,106.60,0.46,18580.30,0.09,539.10,2.35,119.80,0.52
639,Entry Long,long,2023-01-27 01:00,22960.9,1,106.60,0.46,18580.30,0.09,539.10,2.35,119.80,0.52
638,Exit Long,Close entry(s) order long,2023-01-26 07:00,23038.9,1,102.60,0.45,18473.70,0.09,883.50,3.85,111.20,0.48
638,Entry Long,long,2023-01-25 13:00,22936.3,1,102.60,0.45,18473.70,0.09,883.50,3.85,111.20,0.48
637,Exit Long,Close entry(s) order long,2023-01-24 07:00,22863.6,1,-40.60,-0.18,18371.10,-0.03,270.80,1.18,400.10,1.75
637,Entry Long,long,2023-01-23 04:00,22904.2,1,-40.60,-0.18,18371.10,-0.03,270.80,1.18,400.10,1.75
636,Exit Long,Close entry(s) order long,2023-01-22 13:00,22455.2,1,-463.00,-2.02,18411.70,-0.39,16.00,0.07,623.20,2.72
636,Entry Long,long,2023-01-22 10:00,22918.2,1,-463.00,-2.02,18411.70,-0.39,16.00,0.07,623.20,2.72
635,Exit Long,Close entry(s) order long,2023-01-21 19:00,22703.8,1,1348.90,6.32,18874.70,1.15,2015.00,9.44,61.50,0.29
635,Entry Long,long,2023-01-20 10:00,21354.9,1,1348.90,6.32,18874.70,1.15,2015.00,9.44,61.50,0.29
634,Exit Long,Close entry(s) order long,2023-01-20 04:00,20962.1,1,120.60,0.58,17525.80,0.1,379.50,1.82,6.90,0.03
634,Entry Long,long,2023-01-19 10:00,20841.5,1,120.60,0.58,17525.80,0.1,379.50,1.82,6.90,0.03
633,Exit Long,Close entry(s) order long,2023-01-18 10:00,20885.3,1,-537.10,-2.51,17405.20,-0.46,133.50,0.62,1018.40,4.75
633,Entry Long,long,2023-01-18 07:00,21422.4,1,-537.10,-2.51,17405.20,-0.46,133.50,0.62,1018.40,4.75
632,Exit Long,Close entry(s) order long,2023-01-17 16:00,21131.8,1,-155.00,-0.73,17942.30,-0.13,297.90,1.4,478.80,2.25
632,Entry Long,long,2023-01-16 13:00,21286.8,1,-155.00,-0.73,17942.30,-0.13,297.90,1.4,478.80,2.25
631,Exit Long,Close entry(s) order long,2023-01-16 04:00,20816.0,1,-87.70,-0.42,18097.30,-0.07,523.30,2.5,257.70,1.23
631,Entry Long,long,2023-01-15 13:00,20903.7,1,-87.70,-0.42,18097.30,-0.07,523.30,2.5,257.70,1.23
630,Exit Long,Close entry(s) order long,2023-01-14 19:00,20673.2,1,3120.70,17.78,18185.00,2.71,3772.50,21.49,37.10,0.21
630,Entry Long,long,2023-01-11 13:00,17552.5,1,3120.70,17.78,18185.00,2.71,3772.50,21.49,37.10,0.21
629,Exit Long,Close entry(s) order long,2023-01-11 07:00,17411.3,1,124.60,0.72,15064.30,0.11,218.00,1.26,15.70,0.09
629,Entry Long,long,2023-01-10 07:00,17286.7,1,124.60,0.72,15064.30,0.11,218.00,1.26,15.70,0.09
628,Exit Long,Close entry(s) order long,2023-01-09 16:00,17181.4,1,53.90,0.31,14939.70,0.05,267.10,1.56,21.20,0.12
628,Entry Long,long,2023-01-08 16:00,17127.5,1,53.90,0.31,14939.70,0.05,267.10,1.56,21.20,0.12
627,Exit Long,Close entry(s) order long,2023-01-08 10:00,16926.4,1,-11.90,-0.07,14885.80,-0.01,80.20,0.47,18.10,0.11
627,Entry Long,long,2023-01-07 22:00,16938.3,1,-11.90,-0.07,14885.80,-0.01,80.20,0.47,18.10,0.11
626,Exit Long,Close entry(s) order long,2023-01-07 10:00,16929.4,1,33.40,0.2,14897.70,0.03,86.30,0.51,5.40,0.03
626,Entry Long,long,2023-01-06 13:00,16896.0,1,33.40,0.2,14897.70,0.03,86.30,0.51,5.40,0.03
625,Exit Long,Close entry(s) order long,2023-01-06 01:00,16801.5,1,-54.80,-0.33,14864.30,-0.05,12.50,0.07,76.30,0.45
625,Entry Long,long,2023-01-05 13:00,16856.3,1,-54.80,-0.33,14864.30,-0.05,12.50,0.07,76.30,0.45
624,Exit Long,Close entry(s) order long,2023-01-04 16:00,16853.9,1,116.50,0.7,14919.10,0.1,251.60,1.5,0,0
624,Entry Long,long,2023-01-03 19:00,16737.4,1,116.50,0.7,14919.10,0.1,251.60,1.5,0,0
623,Exit Long,Close entry(s) order long,2023-01-02 19:00,16674.5,1,94.40,0.57,14802.60,0.08,211.90,1.28,29.10,0.18
623,Entry Long,long,2023-01-01 10:00,16580.1,1,94.40,0.57,14802.60,0.08,211.90,1.28,29.10,0.18
622,Exit Long,Close entry(s) order long,2022-12-31 10:00,16580.5,1,-23.40,-0.14,14708.20,-0.02,38.50,0.23,69.00,0.42
622,Entry Long,long,2022-12-30 16:00,16603.9,1,-23.40,-0.14,14708.20,-0.02,38.50,0.23,69.00,0.42
621,Exit Long,Close entry(s) order long,2022-12-29 22:00,16556.0,1,-73.50,-0.44,14731.60,-0.06,28.60,0.17,112.40,0.68
621,Entry Long,long,2022-12-29 07:00,16629.5,1,-73.50,-0.44,14731.60,-0.06,28.60,0.17,112.40,0.68
620,Exit Long,Close entry(s) order long,2022-12-28 13:00,16597.6,1,-139.70,-0.83,14805.10,-0.12,42.70,0.26,170.90,1.02
620,Entry Long,long,2022-12-28 07:00,16737.3,1,-139.70,-0.83,14805.10,-0.12,42.70,0.26,170.90,1.02
619,Exit Long,Close entry(s) order long,2022-12-27 04:00,16835.0,1,-83.70,-0.49,14944.80,-0.07,50.00,0.3,111.30,0.66
619,Entry Long,long,2022-12-26 16:00,16918.7,1,-83.70,-0.49,14944.80,-0.07,50.00,0.3,111.30,0.66
618,Exit Long,Close entry(s) order long,2022-12-26 10:00,16836.5,1,-47.80,-0.28,15028.50,-0.04,33.20,0.2,93.90,0.56
618,Entry Long,long,2022-12-25 19:00,16884.3,1,-47.80,-0.28,15028.50,-0.04,33.20,0.2,93.90,0.56
617,Exit Long,Close entry(s) order long,2022-12-25 01:00,16830.7,1,-4.30,-0.03,15076.30,0,23.70,0.14,34.10,0.2
617,Entry Long,long,2022-12-24 07:00,16835.0,1,-4.30,-0.03,15076.30,0,23.70,0.14,34.10,0.2
616,Exit Long,Close entry(s) order long,2022-12-23 13:00,16809.1,1,-11.60,-0.07,15080.60,-0.01,123.00,0.73,64.50,0.38
616,Entry Long,long,2022-12-22 16:00,16820.7,1,-11.60,-0.07,15080.60,-0.01,123.00,0.73,64.50,0.38
615,Exit Long,Close entry(s) order long,2022-12-22 07:00,16665.6,1,-155.80,-0.93,15092.20,-0.14,38.00,0.23,190.40,1.13
615,Entry Long,long,2022-12-21 22:00,16821.4,1,-155.80,-0.93,15092.20,-0.14,38.00,0.23,190.40,1.13
614,Exit Long,Close entry(s) order long,2022-12-20 22:00,16829.7,1,43.60,0.26,15248.00,0.04,253.90,1.51,70.10,0.42
614,Entry Long,long,2022-12-19 22:00,16786.1,1,43.60,0.26,15248.00,0.04,253.90,1.51,70.10,0.42
613,Exit Long,Close entry(s) order long,2022-12-19 07:00,16732.8,1,-22.80,-0.14,15204.40,-0.02,27.00,0.16,87.60,0.52
613,Entry Long,long,2022-12-19 01:00,16755.6,1,-22.80,-0.14,15204.40,-0.02,27.00,0.16,87.60,0.52
612,Exit Long,Close entry(s) order long,2022-12-18 07:00,16685.6,1,12.00,0.07,15227.20,0.01,126.40,0.76,7.70,0.05
612,Entry Long,long,2022-12-17 10:00,16673.6,1,12.00,0.07,15227.20,0.01,126.40,0.76,7.70,0.05
611,Exit Long,Close entry(s) order long,2022-12-14 13:00,17766.8,1,646.00,3.77,15215.20,0.56,1256.60,7.34,35.80,0.21
611,Entry Long,long,2022-12-12 13:00,17120.8,1,646.00,3.77,15215.20,0.56,1256.60,7.34,35.80,0.21
610,Exit Long,Close entry(s) order long,2022-12-11 13:00,17102.8,1,-63.40,-0.37,14569.20,-0.06,100.50,0.59,73.20,0.43
610,Entry Long,long,2022-12-11 04:00,17166.2,1,-63.40,-0.37,14569.20,-0.06,100.50,0.59,73.20,0.43
609,Exit Long,Close entry(s) order long,2022-12-10 19:00,17147.0,1,-19.10,-0.11,14632.60,-0.02,59.80,0.35,65.50,0.38
609,Entry Long,long,2022-12-10 04:00,17166.1,1,-19.10,-0.11,14632.60,-0.02,59.80,0.35,65.50,0.38
608,Exit Long,Close entry(s) order long,2022-12-09 10:00,17163.9,1,347.50,2.07,14651.70,0.3,522.30,3.11,76.80,0.46
608,Entry Long,long,2022-12-07 22:00,16816.4,1,347.50,2.07,14651.70,0.3,522.30,3.11,76.80,0.46
607,Exit Long,Close entry(s) order long,2022-12-07 01:00,16796.5,1,-290.60,-1.7,14304.20,-0.25,54.90,0.32,407.10,2.38
607,Entry Long,long,2022-12-06 16:00,17087.1,1,-290.60,-1.7,14304.20,-0.25,54.90,0.32,407.10,2.38
606,Exit Long,Close entry(s) order long,2022-12-06 10:00,16960.6,1,-13.90,-0.08,14594.80,-0.01,49.20,0.29,43.10,0.25
606,Entry Long,long,2022-12-06 07:00,16974.5,1,-13.90,-0.08,14594.80,-0.01,49.20,0.29,43.10,0.25
605,Exit Long,Close entry(s) order long,2022-12-05 10:00,17057.2,1,40.30,0.24,14608.70,0.04,404.90,2.38,111.80,0.66
605,Entry Long,long,2022-12-03 22:00,17016.9,1,40.30,0.24,14608.70,0.04,404.90,2.38,111.80,0.66
604,Exit Long,Close entry(s) order long,2022-12-03 04:00,16945.6,1,8.90,0.05,14568.40,0.01,213.30,1.26,45.60,0.27
604,Entry Long,long,2022-12-02 10:00,16936.7,1,8.90,0.05,14568.40,0.01,213.30,1.26,45.60,0.27
603,Exit Long,Close entry(s) order long,2022-12-01 10:00,16967.9,1,708.50,4.36,14559.50,0.62,1057.50,6.5,157.00,0.97
603,Entry Long,long,2022-11-28 13:00,16259.4,1,708.50,4.36,14559.50,0.62,1057.50,6.5,157.00,0.97
602,Exit Long,Close entry(s) order long,2022-11-27 16:00,16432.1,1,-119.20,-0.72,13851.00,-0.1,42.30,0.26,148.10,0.89
602,Entry Long,long,2022-11-27 04:00,16551.3,1,-119.20,-0.72,13851.00,-0.1,42.30,0.26,148.10,0.89
601,Exit Long,Close entry(s) order long,2022-11-26 10:00,16519.1,1,7.70,0.05,13970.20,0.01,186.70,1.13,33.20,0.2
601,Entry Long,long,2022-11-25 10:00,16511.4,1,7.70,0.05,13970.20,0.01,186.70,1.13,33.20,0.2
600,Exit Long,Close entry(s) order long,2022-11-24 07:00,16533.8,1,417.00,2.59,13962.50,0.37,686.20,4.26,64.90,0.4
600,Entry Long,long,2022-11-22 07:00,16116.8,1,417.00,2.59,13962.50,0.37,686.20,4.26,64.90,0.4
599,Exit Long,Close entry(s) order long,2022-11-20 01:00,16614.5,1,-21.80,-0.13,13545.50,-0.02,182.60,1.1,76.20,0.46
599,Entry Long,long,2022-11-19 13:00,16636.3,1,-21.80,-0.13,13545.50,-0.02,182.60,1.1,76.20,0.46
598,Exit Long,Close entry(s) order long,2022-11-19 10:00,16612.8,1,-62.30,-0.37,13567.30,-0.05,6.70,0.04,63.90,0.38
598,Entry Long,long,2022-11-19 04:00,16675.1,1,-62.30,-0.37,13567.30,-0.05,6.70,0.04,63.90,0.38
597,Exit Long,Close entry(s) order long,2022-11-18 07:00,16698.6,1,2.60,0.02,13629.60,0,301.10,1.8,91.20,0.55
597,Entry Long,long,2022-11-17 10:00,16696.0,1,2.60,0.02,13629.60,0,301.10,1.8,91.20,0.55
596,Exit Long,Close entry(s) order long,2022-11-17 07:00,16510.1,1,-56.50,-0.34,13627.00,-0.05,47.90,0.29,134.10,0.81
596,Entry Long,long,2022-11-17 01:00,16566.6,1,-56.50,-0.34,13627.00,-0.05,47.90,0.29,134.10,0.81
595,Exit Long,Close entry(s) order long,2022-11-16 01:00,16785.6,1,36.40,0.22,13683.50,0.03,436.90,2.61,578.50,3.45
595,Entry Long,long,2022-11-14 04:00,16749.2,1,36.40,0.22,13683.50,0.03,436.90,2.61,578.50,3.45
594,Exit Long,Close entry(s) order long,2022-11-12 22:00,16856.6,1,-11.80,-0.07,13647.10,-0.01,127.10,0.75,111.60,0.66
594,Entry Long,long,2022-11-12 04:00,16868.4,1,-11.80,-0.07,13647.10,-0.01,127.10,0.75,111.60,0.66
593,Exit Long,Close entry(s) order long,2022-11-11 01:00,17396.6,1,994.40,6.06,13658.90,0.88,1772.40,10.81,13.50,0.08
593,Entry Long,long,2022-11-10 04:00,16402.2,1,994.40,6.06,13658.90,0.88,1772.40,10.81,13.50,0.08
592,Exit Long,Close entry(s) order long,2022-11-05 14:00,21350.6,1,1040.40,5.12,12664.50,0.93,1169.80,5.76,32.90,0.16
592,Entry Long,long,2022-11-03 20:00,20310.2,1,1040.40,5.12,12664.50,0.93,1169.80,5.76,32.90,0.16
591,Exit Long,Close entry(s) order long,2022-11-02 08:00,20431.9,1,-73.30,-0.36,11624.10,-0.07,35.60,0.17,169.20,0.83
591,Entry Long,long,2022-11-02 02:00,20505.2,1,-73.30,-0.36,11624.10,-0.07,35.60,0.17,169.20,0.83
590,Exit Long,Close entry(s) order long,2022-11-01 11:00,20440.8,1,-90.10,-0.44,11697.40,-0.08,164.60,0.8,200.10,0.97
590,Entry Long,long,2022-10-31 23:00,20530.9,1,-90.10,-0.44,11697.40,-0.08,164.60,0.8,200.10,0.97
589,Exit Long,Close entry(s) order long,2022-10-29 14:00,20851.5,1,223.40,1.08,11787.50,0.2,465.50,2.26,89.10,0.43
589,Entry Long,long,2022-10-28 11:00,20628.1,1,223.40,1.08,11787.50,0.2,465.50,2.26,89.10,0.43
588,Exit Long,Close entry(s) order long,2022-10-27 02:00,20710.1,1,1372.90,7.1,11564.10,1.25,1679.00,8.68,99.70,0.52
588,Entry Long,long,2022-10-24 23:00,19337.2,1,1372.90,7.1,11564.10,1.25,1679.00,8.68,99.70,0.52
587,Exit Long,Close entry(s) order long,2022-10-24 02:00,19339.1,1,-134.30,-0.69,10191.20,-0.12,221.60,1.14,217.80,1.12
587,Entry Long,long,2022-10-23 11:00,19473.4,1,-134.30,-0.69,10191.20,-0.12,221.60,1.14,217.80,1.12
586,Exit Long,Close entry(s) order long,2022-10-22 17:00,19203.4,1,53.50,0.28,10325.50,0.05,104.10,0.54,38.40,0.2
586,Entry Long,long,2022-10-21 11:00,19149.9,1,53.50,0.28,10325.50,0.05,104.10,0.54,38.40,0.2
585,Exit Long,Close entry(s) order long,2022-10-20 17:00,19042.8,1,-165.40,-0.86,10272.00,-0.15,141.80,0.74,275.50,1.43
585,Entry Long,long,2022-10-20 05:00,19208.2,1,-165.40,-0.86,10272.00,-0.15,141.80,0.74,275.50,1.43
584,Exit Long,Close entry(s) order long,2022-10-18 05:00,19563.2,1,495.40,2.6,10437.40,0.45,646.20,3.39,4.50,0.02
584,Entry Long,long,2022-10-15 17:00,19067.8,1,495.40,2.6,10437.40,0.45,646.20,3.39,4.50,0.02
583,Exit Long,Close entry(s) order long,2022-10-14 11:00,19362.8,1,-20.70,-0.11,9942.00,-0.02,568.70,2.93,162.40,0.84
583,Entry Long,long,2022-10-13 14:00,19383.5,1,-20.70,-0.11,9942.00,-0.02,568.70,2.93,162.40,0.84
582,Exit Long,Close entry(s) order long,2022-10-13 02:00,19008.4,1,-106.10,-0.56,9962.70,-0.1,129.70,0.68,178.50,0.93
582,Entry Long,long,2022-10-11 23:00,19114.5,1,-106.10,-0.56,9962.70,-0.1,129.70,0.68,178.50,0.93
581,Exit Long,Close entry(s) order long,2022-10-11 20:00,19068.2,1,-58.60,-0.31,10068.80,-0.05,4.90,0.03,205.80,1.08
581,Entry Long,long,2022-10-11 11:00,19126.8,1,-58.60,-0.31,10068.80,-0.05,4.90,0.03,205.80,1.08
580,Exit Long,Close entry(s) order long,2022-10-09 23:00,19412.5,1,-57.50,-0.3,10127.40,-0.05,81.00,0.42,118.00,0.61
580,Entry Long,long,2022-10-09 05:00,19470.0,1,-57.50,-0.3,10127.40,-0.05,81.00,0.42,118.00,0.61
579,Exit Long,Close entry(s) order long,2022-10-08 14:00,19451.9,1,-49.50,-0.25,10184.90,-0.04,10.50,0.05,81.60,0.42
579,Entry Long,long,2022-10-08 11:00,19501.4,1,-49.50,-0.25,10184.90,-0.04,10.50,0.05,81.60,0.42
578,Exit Long,Close entry(s) order long,2022-10-06 11:00,20114.2,1,-216.00,-1.06,10234.40,-0.2,117.60,0.58,450.60,2.22
578,Entry Long,long,2022-10-05 20:00,20330.2,1,-216.00,-1.06,10234.40,-0.2,117.60,0.58,450.60,2.22
577,Exit Long,Close entry(s) order long,2022-10-05 05:00,20026.3,1,778.60,4.05,10450.40,0.71,1213.70,6.31,121.20,0.63
577,Entry Long,long,2022-10-02 23:00,19247.7,1,778.60,4.05,10450.40,0.71,1213.70,6.31,121.20,0.63
576,Exit Long,Close entry(s) order long,2022-10-02 05:00,19194.3,1,-117.30,-0.61,9671.80,-0.11,80.60,0.42,271.60,1.41
576,Entry Long,long,2022-10-01 17:00,19311.6,1,-117.30,-0.61,9671.80,-0.11,80.60,0.42,271.60,1.41
575,Exit Long,Close entry(s) order long,2022-09-30 17:00,19422.0,1,-166.70,-0.85,9789.10,-0.15,589.20,3.01,433.70,2.21
575,Entry Long,long,2022-09-29 17:00,19588.7,1,-166.70,-0.85,9789.10,-0.15,589.20,3.01,433.70,2.21
574,Exit Long,Close entry(s) order long,2022-09-29 05:00,19466.1,1,83.70,0.43,9955.80,0.08,399.60,2.06,119.50,0.62
574,Entry Long,long,2022-09-28 08:00,19382.4,1,83.70,0.43,9955.80,0.08,399.60,2.06,119.50,0.62
573,Exit Long,Close entry(s) order long,2022-09-27 11:00,18957.2,1,-318.50,-1.65,9872.10,-0.29,1104.30,5.73,471.20,2.44
573,Entry Long,long,2022-09-26 02:00,19275.7,1,-318.50,-1.65,9872.10,-0.29,1104.30,5.73,471.20,2.44
572,Exit Long,Close entry(s) order long,2022-09-25 14:00,18904.0,1,-213.10,-1.11,10190.60,-0.19,24.10,0.13,272.20,1.42
572,Entry Long,long,2022-09-25 05:00,19117.1,1,-213.10,-1.11,10190.60,-0.19,24.10,0.13,272.20,1.42
571,Exit Long,Close entry(s) order long,2022-09-24 11:00,19084.2,1,-43.60,-0.23,10403.70,-0.04,97.10,0.51,199.80,1.04
571,Entry Long,long,2022-09-23 20:00,19127.8,1,-43.60,-0.23,10403.70,-0.04,97.10,0.51,199.80,1.04
570,Exit Long,Close entry(s) order long,2022-09-23 05:00,18862.1,1,-15.00,-0.08,10447.30,-0.01,642.90,3.41,92.10,0.49
570,Entry Long,long,2022-09-22 08:00,18877.1,1,-15.00,-0.08,10447.30,-0.01,642.90,3.41,92.10,0.49
569,Exit Long,Close entry(s) order long,2022-09-21 17:00,18456.3,1,-707.00,-3.69,10462.30,-0.64,785.70,4.1,1027.50,5.36
569,Entry Long,long,2022-09-21 05:00,19163.3,1,-707.00,-3.69,10462.30,-0.64,785.70,4.1,1027.50,5.36
568,Exit Long,Close entry(s) order long,2022-09-20 08:00,19065.9,1,103.50,0.55,11169.30,0.09,725.60,3.83,191.40,1.01
568,Entry Long,long,2022-09-19 11:00,18962.4,1,103.50,0.55,11169.30,0.09,725.60,3.83,191.40,1.01
567,Exit Long,Close entry(s) order long,2022-09-18 05:00,19923.0,1,165.80,0.84,11065.80,0.15,424.70,2.15,63.20,0.32
567,Entry Long,long,2022-09-16 14:00,19757.2,1,165.80,0.84,11065.80,0.15,424.70,2.15,63.20,0.32
566,Exit Long,Close entry(s) order long,2022-09-16 11:00,19443.3,1,-423.70,-2.13,10900.00,-0.38,8.60,0.04,531.70,2.68
566,Entry Long,long,2022-09-16 05:00,19867.0,1,-423.70,-2.13,10900.00,-0.38,8.60,0.04,531.70,2.68
565,Exit Long,Close entry(s) order long,2022-09-15 08:00,19702.6,1,-525.80,-2.6,11323.70,-0.47,101.30,0.5,589.80,2.92
565,Entry Long,long,2022-09-14 17:00,20228.4,1,-525.80,-2.6,11323.70,-0.47,101.30,0.5,589.80,2.92
564,Exit Long,Close entry(s) order long,2022-09-14 14:00,19942.1,1,-162.40,-0.81,11849.50,-0.14,26.30,0.13,481.60,2.4
564,Entry Long,long,2022-09-14 11:00,20104.5,1,-162.40,-0.81,11849.50,-0.14,26.30,0.13,481.60,2.4
563,Exit Long,Close entry(s) order long,2022-09-13 08:00,21008.0,1,-1517.10,-6.74,12011.90,-1.34,274.90,1.22,1662.70,7.38
563,Entry Long,long,2022-09-13 05:00,22525.1,1,-1517.10,-6.74,12011.90,-1.34,274.90,1.22,1662.70,7.38
562,Exit Long,Close entry(s) order long,2022-09-13 02:00,22228.7,1,580.90,2.68,13529.00,0.51,985.20,4.55,302.80,1.4
562,Entry Long,long,2022-09-10 17:00,21647.8,1,580.90,2.68,13529.00,0.51,985.20,4.55,302.80,1.4
561,Exit Long,Close entry(s) order long,2022-09-10 05:00,21283.6,1,1905.70,9.83,12948.10,1.72,2297.90,11.86,123.90,0.64
561,Entry Long,long,2022-09-08 14:00,19377.9,1,1905.70,9.83,12948.10,1.72,2297.90,11.86,123.90,0.64
560,Exit Long,Close entry(s) order long,2022-09-08 11:00,19199.5,1,202.10,1.06,11042.40,0.18,491.60,2.59,35.30,0.19
560,Entry Long,long,2022-09-07 11:00,18997.4,1,202.10,1.06,11042.40,0.18,491.60,2.59,35.30,0.19
559,Exit Long,Close entry(s) order long,2022-09-06 11:00,19103.5,1,-913.60,-4.56,10840.30,-0.82,8.80,0.04,1161.90,5.8
559,Entry Long,long,2022-09-06 02:00,20017.1,1,-913.60,-4.56,10840.30,-0.82,8.80,0.04,1161.90,5.8
558,Exit Long,Close entry(s) order long,2022-09-04 23:00,19724.9,1,-123.90,-0.62,11753.90,-0.11,205.10,1.03,197.10,0.99
558,Entry Long,long,2022-09-04 05:00,19848.8,1,-123.90,-0.62,11753.90,-0.11,205.10,1.03,197.10,0.99
557,Exit Long,Close entry(s) order long,2022-09-04 02:00,19736.6,1,-54.10,-0.27,11877.80,-0.05,21.70,0.11,205.20,1.04
557,Entry Long,long,2022-09-03 20:00,19790.7,1,-54.10,-0.27,11877.80,-0.05,21.70,0.11,205.20,1.04
556,Exit Long,Close entry(s) order long,2022-09-02 11:00,19804.5,1,-329.60,-1.64,11931.90,-0.29,302.20,1.5,370.10,1.84
556,Entry Long,long,2022-09-01 17:00,20134.1,1,-329.60,-1.64,11931.90,-0.29,302.20,1.5,370.10,1.84
555,Exit Long,Close entry(s) order long,2022-08-31 14:00,20197.0,1,-155.70,-0.77,12261.50,-0.14,136.40,0.67,476.80,2.34
555,Entry Long,long,2022-08-30 23:00,20352.7,1,-155.70,-0.77,12261.50,-0.14,136.40,0.67,476.80,2.34
554,Exit Long,Close entry(s) order long,2022-08-30 08:00,19830.0,1,-337.30,-1.67,12417.20,-0.3,410.10,2.03,480.00,2.38
554,Entry Long,long,2022-08-29 08:00,20167.3,1,-337.30,-1.67,12417.20,-0.3,410.10,2.03,480.00,2.38
553,Exit Long,Close entry(s) order long,2022-08-28 08:00,19918.3,1,-115.40,-0.58,12754.50,-0.1,138.60,0.69,225.70,1.13
