Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
416,Exit Long,Stop,2023-03-12 11:00,21060.2,0.121446,114.54,4.69,1757.69,4.69,114.54,4.69,67.89,2.78
416,Entry Long,Buy,2023-03-09 13:00,20117.1,0.121446,114.54,4.69,1757.69,4.69,114.54,4.69,67.89,2.78
415,Exit Long,Stop,2023-03-09 10:00,20669.5,0.1182,-198.53,-7.52,1643.16,-7.52,36.51,1.38,198.53,7.52
415,Entry Long,Buy,2023-03-02 19:00,22349.1,0.1182,-198.53,-7.52,1643.16,-7.52,36.51,1.38,198.53,7.52
414,Exit Long,Stop,2023-03-02 10:00,23486.0,0.112474,19.99,0.76,1841.69,0.76,19.99,0.76,8.02,0.31
414,Entry Long,Buy,2023-03-02 07:00,23308.3,0.112474,19.99,0.76,1841.69,0.76,19.99,0.76,8.02,0.31
413,Exit Long,Stop,2023-03-01 16:00,23735.0,0.110456,34.96,1.35,1821.70,1.35,34.96,1.35,4.83,0.19
413,Entry Long,Buy,2023-03-01 13:00,23418.5,0.110456,34.96,1.35,1821.70,1.35,34.96,1.35,4.83,0.19
412,Exit Long,Stop,2023-02-28 19:00,23458.0,0.110288,34.86,1.37,1786.74,1.37,34.86,1.37,13.00,0.51
412,Entry Long,Buy,2023-02-28 16:00,23141.9,0.110288,34.86,1.37,1786.74,1.37,34.86,1.37,13.00,0.51
411,Exit Long,Stop,2023-02-28 04:00,23447.1,0.108835,19.51,0.77,1751.88,0.77,19.51,0.77,2.36,0.09
411,Entry Long,Buy,2023-02-28 01:00,23267.8,0.108835,19.51,0.77,1751.88,0.77,19.51,0.77,2.36,0.09
410,Exit Long,Stop,2023-02-25 10:00,22789.3,0.111138,-110.20,-4.17,1732.36,-4.17,49.19,1.86,110.20,4.17
410,Entry Long,Buy,2023-02-23 04:00,23780.9,0.111138,-110.20,-4.17,1732.36,-4.17,49.19,1.86,110.20,4.17
409,Exit Long,Stop,2023-02-22 13:00,24108.0,0.109614,40.41,1.55,1842.57,1.55,40.41,1.55,9.24,0.36
409,Entry Long,Buy,2023-02-22 10:00,23739.3,0.109614,40.41,1.55,1842.57,1.55,40.41,1.55,9.24,0.36
408,Exit Long,Stop,2023-02-22 07:00,23660.8,0.109976,-100.40,-3.71,1802.15,-3.71,22.82,0.84,100.40,3.71
408,Entry Long,Buy,2023-02-21 04:00,24573.7,0.109976,-100.40,-3.71,1802.15,-3.71,22.82,0.84,100.40,3.71
407,Exit Long,Stop,2023-02-20 01:00,24861.4,0.108705,54.45,2.06,1902.55,2.06,54.45,2.06,57.96,2.19
407,Entry Long,Buy,2023-02-19 10:00,24360.5,0.108705,54.45,2.06,1902.55,2.06,54.45,2.06,57.96,2.19
406,Exit Long,Stop,2023-02-19 04:00,24757.9,0.106959,20.30,0.77,1848.10,0.77,20.30,0.77,0,0
406,Entry Long,Buy,2023-02-19 01:00,24568.1,0.106959,20.30,0.77,1848.10,0.77,20.30,0.77,0,0
405,Exit Long,Stop,2023-02-17 07:00,24379.5,0.107792,93.01,3.67,1827.80,3.67,93.01,3.67,18.65,0.74
405,Entry Long,Buy,2023-02-16 16:00,23516.6,0.107792,93.01,3.67,1827.80,3.67,93.01,3.67,18.65,0.74
404,Exit Long,Stop,2023-02-15 04:00,22511.0,0.112618,57.91,2.34,1734.79,2.34,57.91,2.34,72.58,2.93
404,Entry Long,Buy,2023-02-09 13:00,21996.8,0.112618,57.91,2.34,1734.79,2.34,57.91,2.34,72.58,2.93
403,Exit Long,Stop,2023-02-09 10:00,21934.4,0.112922,-75.22,-2.95,1676.88,-2.95,25.58,1,75.22,2.95
403,Entry Long,Buy,2023-02-08 22:00,22600.5,0.112922,-75.22,-2.95,1676.88,-2.95,25.58,1,75.22,2.95
402,Exit Long,Stop,2023-02-08 19:00,22519.7,0.113326,-110.08,-4.14,1752.09,-4.14,25.28,0.95,110.08,4.14
402,Entry Long,Buy,2023-02-02 16:00,23491.1,0.113326,-110.08,-4.14,1752.09,-4.14,25.28,0.95,110.08,4.14
401,Exit Long,Stop,2023-02-02 10:00,23893.8,0.111416,31.49,1.2,1862.18,1.2,35.51,1.35,5.69,0.22
401,Entry Long,Buy,2023-02-02 07:00,23611.2,0.111416,31.49,1.2,1862.18,1.2,35.51,1.35,5.69,0.22
400,Exit Long,Stop,2023-01-31 04:00,23126.1,0.113753,48.95,1.9,1830.69,1.9,48.95,1.9,22.27,0.86
400,Entry Long,Buy,2023-01-30 13:00,22695.8,0.113753,48.95,1.9,1830.69,1.9,48.95,1.9,22.27,0.86
399,Exit Long,Stop,2023-01-30 04:00,23078.6,0.111867,-52.94,-2.01,1781.75,-2.01,0,0,61.73,2.34
399,Entry Long,Buy,2023-01-30 01:00,23551.8,0.111867,-52.94,-2.01,1781.75,-2.01,0,0,61.73,2.34
398,Exit Long,Stop,2023-01-27 07:00,23138.1,0.113867,40.45,1.56,1834.68,1.56,40.45,1.56,2.46,0.09
398,Entry Long,Buy,2023-01-26 19:00,22782.9,0.113867,40.45,1.56,1834.68,1.56,40.45,1.56,2.46,0.09
397,Exit Long,Stop,2023-01-25 13:00,23043.4,0.11258,46.65,1.83,1794.23,1.83,46.65,1.83,34.22,1.34
397,Entry Long,Buy,2023-01-24 16:00,22629.0,0.11258,46.65,1.83,1794.23,1.83,46.65,1.83,34.22,1.34
396,Exit Long,Stop,2023-01-23 10:00,23167.8,0.109962,42.54,1.7,1747.58,1.7,42.54,1.7,53.43,2.13
396,Entry Long,Buy,2023-01-21 16:00,22780.9,0.109962,42.54,1.7,1747.58,1.7,42.54,1.7,53.43,2.13
395,Exit Long,Stop,2023-01-20 10:00,21678.4,0.115554,91.65,3.8,1705.04,3.8,91.65,3.8,30.89,1.28
395,Entry Long,Buy,2023-01-18 10:00,20885.3,0.115554,91.65,3.8,1705.04,3.8,91.65,3.8,30.89,1.28
394,Exit Long,Stop,2023-01-16 07:00,21149.3,0.114131,45.87,1.94,1613.39,1.94,45.87,1.94,14.65,0.62
394,Entry Long,Buy,2023-01-16 01:00,20747.4,0.114131,45.87,1.94,1613.39,1.94,45.87,1.94,14.65,0.62
393,Exit Long,Stop,2023-01-13 16:00,20146.9,0.117519,230.00,10.76,1567.52,10.76,230.00,10.76,319.21,14.93
393,Entry Long,Buy,2022-11-08 13:00,18189.8,0.117519,230.00,10.76,1567.52,10.76,230.00,10.76,319.21,14.93
392,Exit Long,Stop,2022-11-08 07:00,20417.5,0.104691,74.76,3.62,1337.53,3.62,74.76,3.62,49.51,2.4
392,Entry Long,Buy,2022-11-07 22:00,19703.4,0.104691,74.76,3.62,1337.53,3.62,74.76,3.62,49.51,2.4
391,Exit Long,Stop,2022-11-07 19:00,19934.0,0.103481,-67.83,-3.18,1262.77,-3.18,8.62,0.4,67.83,3.18
391,Entry Long,Buy,2022-11-07 16:00,20589.5,0.103481,-67.83,-3.18,1262.77,-3.18,8.62,0.4,67.83,3.18
390,Exit Long,Stop,2022-11-07 13:00,20487.0,0.103999,-43.58,-2,1330.60,-2,17.05,0.78,43.58,2
390,Entry Long,Buy,2022-11-06 16:00,20906.0,0.103999,-43.58,-2,1330.60,-2,17.05,0.78,43.58,2
389,Exit Long,Stop,2022-11-06 01:00,21298.3,0.102082,14.97,0.69,1374.17,0.69,16.39,0.76,0.96,0.04
389,Entry Long,Buy,2022-11-05 23:00,21151.7,0.102082,14.97,0.69,1374.17,0.69,16.39,0.76,0.96,0.04
388,Exit Long,Stop,2022-11-03 23:00,20623.6,0.104699,46.98,2.22,1359.21,2.22,46.98,2.22,15.28,0.72
388,Entry Long,Buy,2022-11-02 14:00,20174.9,0.104699,46.98,2.22,1359.21,2.22,46.98,2.22,15.28,0.72
387,Exit Long,Stop,2022-11-02 11:00,20783.5,0.101631,45.44,2.2,1312.23,2.2,45.44,2.2,24.03,1.16
387,Entry Long,Buy,2022-10-31 08:00,20336.4,0.101631,45.44,2.2,1312.23,2.2,45.44,2.2,24.03,1.16
386,Exit Long,Stop,2022-10-31 02:00,20693.9,0.099874,22.16,1.08,1266.79,1.08,22.16,1.08,2.18,0.11
386,Entry Long,Buy,2022-10-30 20:00,20472.0,0.099874,22.16,1.08,1266.79,1.08,22.16,1.08,2.18,0.11
385,Exit Long,Stop,2022-10-28 08:00,20699.7,0.098777,30.03,1.49,1244.63,1.49,30.03,1.49,39.10,1.94
385,Entry Long,Buy,2022-10-27 14:00,20395.7,0.098777,30.03,1.49,1244.63,1.49,30.03,1.49,39.10,1.94
384,Exit Long,Stop,2022-10-25 05:00,19541.4,0.103092,21.19,1.06,1214.60,1.06,21.19,1.06,18.44,0.93
384,Entry Long,Buy,2022-10-23 23:00,19335.9,0.103092,21.19,1.06,1214.60,1.06,21.19,1.06,18.44,0.93
383,Exit Long,Stop,2022-10-21 05:00,18744.1,0.106357,-76.57,-3.7,1193.41,-3.7,26.59,1.28,76.57,3.7
383,Entry Long,Buy,2022-10-14 08:00,19464.0,0.106357,-76.57,-3.7,1193.41,-3.7,26.59,1.28,76.57,3.7
382,Exit Long,Stop,2022-10-13 11:00,19156.1,0.108062,80.35,4.04,1269.98,4.04,88.30,4.44,1.24,0.06
382,Entry Long,Buy,2022-10-13 08:00,18412.5,0.108062,80.35,4.04,1269.98,4.04,88.30,4.44,1.24,0.06
381,Exit Long,Stop,2022-10-13 05:00,18753.3,0.106096,-27.07,-1.34,1189.63,-1.34,2.59,0.13,46.30,2.3
381,Entry Long,Buy,2022-10-13 02:00,19008.4,0.106096,-27.07,-1.34,1189.63,-1.34,2.59,0.13,46.30,2.3
380,Exit Long,Stop,2022-10-10 17:00,18965.2,0.106336,-72.33,-3.46,1216.69,-3.46,0.86,0.04,72.33,3.46
380,Entry Long,Buy,2022-10-07 08:00,19645.4,0.106336,-72.33,-3.46,1216.69,-3.46,0.86,0.04,72.33,3.46
379,Exit Long,Stop,2022-10-05 11:00,20162.0,0.103611,29.19,1.42,1289.02,1.42,45.58,2.21,1.59,0.08
379,Entry Long,Buy,2022-10-05 08:00,19880.3,0.103611,29.19,1.42,1289.02,1.42,45.58,2.21,1.59,0.08
378,Exit Long,Stop,2022-10-03 05:00,19393.2,0.106214,21.13,1.04,1259.83,1.04,21.13,1.04,28.60,1.4
378,Entry Long,Buy,2022-10-02 05:00,19194.3,0.106214,21.13,1.04,1259.83,1.04,21.13,1.04,28.60,1.4
377,Exit Long,Stop,2022-09-30 05:00,19796.9,0.10298,86.47,4.43,1238.71,4.43,86.47,4.43,50.39,2.58
377,Entry Long,Buy,2022-09-27 11:00,18957.2,0.10298,86.47,4.43,1238.71,4.43,86.47,4.43,50.39,2.58
376,Exit Long,Stop,2022-09-25 23:00,19166.2,0.101858,25.25,1.31,1152.24,1.31,25.25,1.31,29.26,1.52
376,Entry Long,Buy,2022-09-25 08:00,18918.3,0.101858,25.25,1.31,1152.24,1.31,25.25,1.31,29.26,1.52
375,Exit Long,Stop,2022-09-25 02:00,19138.9,0.100684,21.98,1.15,1126.99,1.15,21.98,1.15,0.64,0.03
375,Entry Long,Buy,2022-09-24 17:00,18920.6,0.100684,21.98,1.15,1126.99,1.15,21.98,1.15,0.64,0.03
374,Exit Long,Stop,2022-09-23 14:00,19364.9,0.098373,29.09,1.55,1105.01,1.55,29.09,1.55,52.26,2.79
374,Entry Long,Buy,2022-09-23 02:00,19069.2,0.098373,29.09,1.55,1105.01,1.55,29.09,1.55,52.26,2.79
373,Exit Long,Stop,2022-09-22 14:00,19493.7,0.096224,99.82,5.62,1075.92,5.62,99.82,5.62,10.26,0.58
373,Entry Long,Buy,2022-09-21 17:00,18456.3,0.096224,99.82,5.62,1075.92,5.62,99.82,5.62,10.26,0.58
372,Exit Long,Stop,2022-09-21 05:00,19385.8,0.091618,29.31,1.68,976.09,1.68,29.31,1.68,31.22,1.79
372,Entry Long,Buy,2022-09-20 08:00,19065.9,0.091618,29.31,1.68,976.09,1.68,29.31,1.68,31.22,1.79
371,Exit Long,Stop,2022-09-19 05:00,19161.2,0.091166,63.30,3.76,946.79,3.76,63.30,3.76,19.27,1.14
371,Entry Long,Buy,2022-09-18 23:00,18466.9,0.091166,63.30,3.76,946.79,3.76,63.30,3.76,19.27,1.14
370,Exit Long,Stop,2022-09-18 20:00,18590.0,0.090573,-219.01,-11.51,883.49,-11.51,4.97,0.26,219.01,11.51
370,Entry Long,Buy,2022-09-13 08:00,21008.0,0.090573,-219.01,-11.51,883.49,-11.51,4.97,0.26,219.01,11.51
369,Exit Long,Stop,2022-09-10 11:00,21426.8,0.08879,16.54,0.88,1102.49,0.88,18.24,0.97,6.06,0.32
369,Entry Long,Buy,2022-09-10 08:00,21240.5,0.08879,16.54,0.88,1102.49,0.88,18.24,0.97,6.06,0.32
368,Exit Long,Stop,2022-09-08 20:00,19789.7,0.095306,65.40,3.59,1085.95,3.59,65.40,3.59,53.84,2.96
368,Entry Long,Buy,2022-09-06 11:00,19103.5,0.095306,65.40,3.59,1085.95,3.59,65.40,3.59,53.84,2.96
367,Exit Long,Stop,2022-09-06 08:00,19452.3,0.09359,-73.70,-3.89,1020.55,-3.89,31.60,1.67,73.70,3.89
367,Entry Long,Buy,2022-08-26 17:00,20239.8,0.09359,-73.70,-3.89,1020.55,-3.89,31.60,1.67,73.70,3.89
366,Exit Long,Stop,2022-08-26 14:00,20171.3,0.093931,-151.64,-7.41,1094.26,-7.41,10.23,0.5,151.64,7.41
366,Entry Long,Buy,2022-08-19 02:00,21785.7,0.093931,-151.64,-7.41,1094.26,-7.41,10.23,0.5,151.64,7.41
365,Exit Long,Stop,2022-08-18 23:00,22572.8,0.09065,-133.46,-6.12,1245.90,-6.12,35.82,1.64,133.46,6.12
365,Entry Long,Buy,2022-08-15 02:00,24045.1,0.09065,-133.46,-6.12,1245.90,-6.12,35.82,1.64,133.46,6.12
364,Exit Long,Stop,2022-08-14 17:00,24510.8,0.088914,25.29,1.17,1379.36,1.17,25.29,1.17,7.19,0.33
364,Entry Long,Buy,2022-08-14 11:00,24226.4,0.088914,25.29,1.17,1379.36,1.17,25.29,1.17,7.19,0.33
363,Exit Long,Stop,2022-08-12 20:00,24746.3,0.087046,35.41,1.67,1354.08,1.67,35.41,1.67,65.55,3.09
363,Entry Long,Buy,2022-08-11 11:00,24339.5,0.087046,35.41,1.67,1354.08,1.67,35.41,1.67,65.55,3.09
362,Exit Long,Stop,2022-08-10 05:00,23658.9,0.08955,35.08,1.68,1318.66,1.68,35.08,1.68,57.06,2.74
362,Entry Long,Buy,2022-08-09 05:00,23267.2,0.08955,35.08,1.68,1318.66,1.68,35.08,1.68,57.06,2.74
361,Exit Long,Stop,2022-08-07 05:00,23169.6,0.089928,19.40,0.94,1283.59,0.94,19.40,0.94,9.52,0.46
361,Entry Long,Buy,2022-08-06 17:00,22953.9,0.089928,19.40,0.94,1283.59,0.94,19.40,0.94,9.52,0.46
360,Exit Long,Stop,2022-08-05 14:00,23316.7,0.088528,43.09,2.13,1264.19,2.13,43.09,2.13,6.11,0.3
360,Entry Long,Buy,2022-08-05 11:00,22830.0,0.088528,43.09,2.13,1264.19,2.13,43.09,2.13,6.11,0.3
359,Exit Long,Stop,2022-08-04 17:00,22898.9,0.088262,34.58,1.74,1221.10,1.74,34.58,1.74,5.45,0.27
359,Entry Long,Buy,2022-08-04 14:00,22507.1,0.088262,34.58,1.74,1221.10,1.74,34.58,1.74,5.45,0.27
358,Exit Long,Stop,2022-08-04 11:00,22383.5,0.088749,-111.34,-5.31,1186.52,-5.31,49.18,2.34,111.34,5.31
358,Entry Long,Buy,2022-07-30 17:00,23638.1,0.088749,-111.34,-5.31,1186.52,-5.31,49.18,2.34,111.34,5.31
357,Exit Long,Stop,2022-07-27 11:00,22113.7,0.094866,76.35,3.78,1297.87,3.78,76.35,3.78,56.26,2.78
357,Entry Long,Buy,2022-07-25 17:00,21308.9,0.094866,76.35,3.78,1297.87,3.78,76.35,3.78,56.26,2.78
356,Exit Long,Stop,2022-07-25 14:00,21367.7,0.094606,-178.99,-8.13,1221.52,-8.13,50.34,2.29,178.99,8.13
356,Entry Long,Buy,2022-07-20 14:00,23259.6,0.094606,-178.99,-8.13,1221.52,-8.13,50.34,2.29,178.99,8.13
355,Exit Long,Stop,2022-07-18 17:00,22436.8,0.098076,92.56,4.39,1400.50,4.39,113.35,5.38,4.14,0.2
355,Entry Long,Buy,2022-07-18 14:00,21493.0,0.098076,92.56,4.39,1400.50,4.39,113.35,5.38,4.14,0.2
354,Exit Long,Stop,2022-07-17 20:00,21400.3,0.098508,47.58,2.31,1307.94,2.31,47.58,2.31,16.42,0.8
354,Entry Long,Buy,2022-07-17 11:00,20917.3,0.098508,47.58,2.31,1307.94,2.31,47.58,2.31,16.42,0.8
353,Exit Long,Stop,2022-07-16 05:00,20824.3,0.098939,22.30,1.09,1260.36,1.09,22.30,1.09,12.06,0.59
353,Entry Long,Buy,2022-07-15 23:00,20598.9,0.098939,22.30,1.09,1260.36,1.09,22.30,1.09,12.06,0.59
352,Exit Long,Stop,2022-07-14 08:00,20040.1,0.101699,30.87,1.54,1238.06,1.54,30.87,1.54,11.76,0.59
352,Entry Long,Buy,2022-07-14 05:00,19736.6,0.101699,30.87,1.54,1238.06,1.54,30.87,1.54,11.76,0.59
351,Exit Long,Stop,2022-07-12 14:00,19257.4,0.104229,-53.57,-2.6,1207.19,-2.6,24.21,1.17,53.57,2.6
351,Entry Long,Buy,2022-07-12 02:00,19771.4,0.104229,-53.57,-2.6,1207.19,-2.6,24.21,1.17,53.57,2.6
350,Exit Long,Stop,2022-07-11 23:00,19657.8,0.104832,-93.35,-4.33,1260.77,-4.33,21.29,0.99,93.35,4.33
350,Entry Long,Buy,2022-07-10 20:00,20548.3,0.104832,-93.35,-4.33,1260.77,-4.33,21.29,0.99,93.35,4.33
349,Exit Long,Stop,2022-07-10 17:00,20642.5,0.104353,-69.85,-3.14,1354.12,-3.14,11.77,0.53,69.85,3.14
349,Entry Long,Buy,2022-07-09 20:00,21311.9,0.104353,-69.85,-3.14,1354.12,-3.14,11.77,0.53,69.85,3.14
348,Exit Long,Stop,2022-07-08 08:00,21906.2,0.101522,47.26,2.17,1423.98,2.17,47.26,2.17,25.17,1.16
348,Entry Long,Buy,2022-07-08 02:00,21440.7,0.101522,47.26,2.17,1423.98,2.17,47.26,2.17,25.17,1.16
347,Exit Long,Stop,2022-07-05 11:00,20052.8,0.108549,57.92,2.73,1376.72,2.73,57.92,2.73,23.79,1.12
347,Entry Long,Buy,2022-07-05 05:00,19519.2,0.108549,57.92,2.73,1376.72,2.73,57.92,2.73,23.79,1.12
346,Exit Long,Stop,2022-07-04 02:00,19721.8,0.107467,56.91,2.76,1318.79,2.76,56.91,2.76,43.32,2.1
346,Entry Long,Buy,2022-07-01 05:00,19192.2,0.107467,56.91,2.76,1318.79,2.76,56.91,2.76,43.32,2.1
345,Exit Long,Stop,2022-06-30 14:00,19738.6,0.104459,52.68,2.62,1261.88,2.62,52.68,2.62,62.99,3.14
345,Entry Long,Buy,2022-06-30 02:00,19234.3,0.104459,52.68,2.62,1261.88,2.62,52.68,2.62,62.99,3.14
344,Exit Long,Stop,2022-06-29 23:00,19538.5,0.102817,-76.05,-3.65,1209.20,-3.65,18.08,0.87,76.05,3.65
344,Entry Long,Buy,2022-06-28 14:00,20278.2,0.102817,-76.05,-3.65,1209.20,-3.65,18.08,0.87,76.05,3.65
343,Exit Long,Stop,2022-06-28 11:00,20376.9,0.102334,-90.76,-4.17,1285.26,-4.17,28.29,1.3,90.76,4.17
343,Entry Long,Buy,2022-06-26 11:00,21263.8,0.102334,-90.76,-4.17,1285.26,-4.17,28.29,1.3,90.76,4.17
342,Exit Long,Stop,2022-06-25 14:00,21381.0,0.101769,25.74,1.2,1376.02,1.2,25.74,1.2,21.85,1.02
342,Entry Long,Buy,2022-06-25 08:00,21128.1,0.101769,25.74,1.2,1376.02,1.2,25.74,1.2,21.85,1.02
341,Exit Long,Stop,2022-06-23 11:00,20922.8,0.102771,46.88,2.23,1350.28,2.23,46.88,2.23,70.63,3.36
341,Entry Long,Buy,2022-06-21 20:00,20466.6,0.102771,46.88,2.23,1350.28,2.23,46.88,2.23,70.63,3.36
340,Exit Long,Stop,2022-06-18 17:00,18979.5,0.110823,129.82,6.58,1303.39,6.58,187.50,9.5,4.80,0.24
340,Entry Long,Buy,2022-06-18 14:00,17808.1,0.110823,129.82,6.58,1303.39,6.58,187.50,9.5,4.80,0.24
339,Exit Long,Stop,2022-06-18 11:00,18125.2,0.108898,-372.76,-15.89,1173.58,-15.89,196.75,8.38,372.76,15.89
339,Entry Long,Buy,2022-06-13 20:00,21548.2,0.108898,-372.76,-15.89,1173.58,-15.89,196.75,8.38,372.76,15.89
338,Exit Long,Stop,2022-06-13 17:00,21338.5,0.109929,-312.93,-11.77,1546.33,-11.77,47.79,1.8,312.93,11.77
338,Entry Long,Buy,2022-06-13 02:00,24185.2,0.109929,-312.93,-11.77,1546.33,-11.77,47.79,1.8,312.93,11.77
337,Exit Long,Stop,2022-06-12 23:00,24830.5,0.107096,-187.06,-6.57,1859.27,-6.57,35.31,1.24,187.06,6.57
337,Entry Long,Buy,2022-06-12 17:00,26577.2,0.107096,-187.06,-6.57,1859.27,-6.57,35.31,1.24,187.06,6.57
336,Exit Long,Stop,2022-06-12 08:00,28279.7,0.100663,85.89,3.11,2046.33,3.11,85.89,3.11,56.01,2.03
336,Entry Long,Buy,2022-06-11 20:00,27426.5,0.100663,85.89,3.11,2046.33,3.11,85.89,3.11,56.01,2.03
335,Exit Long,Stop,2022-06-11 17:00,27296.6,0.101127,-114.16,-3.97,1960.45,-3.97,37.58,1.31,114.16,3.97
335,Entry Long,Buy,2022-06-11 08:00,28425.5,0.101127,-114.16,-3.97,1960.45,-3.97,37.58,1.31,114.16,3.97
334,Exit Long,Stop,2022-06-11 05:00,28390.9,0.10125,-118.79,-3.97,2074.61,-3.97,6.57,0.22,118.79,3.97
334,Entry Long,Buy,2022-06-10 08:00,29564.1,0.10125,-118.79,-3.97,2074.61,-3.97,6.57,0.22,118.79,3.97
333,Exit Long,Stop,2022-06-10 05:00,29268.2,0.102274,-87.17,-2.83,2193.40,-2.83,33.60,1.09,87.17,2.83
333,Entry Long,Buy,2022-06-09 08:00,30120.5,0.102274,-87.17,-2.83,2193.40,-2.83,33.60,1.09,87.17,2.83
332,Exit Long,Stop,2022-06-07 11:00,30622.1,0.100599,122.69,4.15,2280.56,4.15,122.69,4.15,6.28,0.21
332,Entry Long,Buy,2022-06-06 20:00,29402.5,0.100599,122.69,4.15,2280.56,4.15,122.69,4.15,6.28,0.21
331,Exit Long,Stop,2022-06-05 17:00,30876.4,0.095797,118.42,4.17,2157.87,4.17,118.42,4.17,31.63,1.11
331,Entry Long,Buy,2022-06-01 14:00,29640.2,0.095797,118.42,4.17,2157.87,4.17,118.42,4.17,31.63,1.11
330,Exit Long,Stop,2022-06-01 11:00,29918.3,0.094906,-119.02,-4.02,2039.45,-4.02,4.98,0.17,121.08,4.09
330,Entry Long,Buy,2022-06-01 08:00,31172.4,0.094906,-119.02,-4.02,2039.45,-4.02,4.98,0.17,121.08,4.09
329,Exit Long,Stop,2022-05-29 05:00,29573.1,0.100039,58.66,2.02,2158.47,2.02,58.66,2.02,71.42,2.46
329,Entry Long,Buy,2022-05-26 20:00,28986.7,0.100039,58.66,2.02,2158.47,2.02,58.66,2.02,71.42,2.46
328,Exit Long,Stop,2022-05-26 08:00,29549.5,0.098133,53.04,1.86,2099.81,1.86,53.04,1.86,97.63,3.43
328,Entry Long,Buy,2022-05-26 02:00,29009.0,0.098133,53.04,1.86,2099.81,1.86,53.04,1.86,97.63,3.43
327,Exit Long,Stop,2022-05-25 11:00,29857.5,0.095344,43.13,1.54,2046.77,1.54,47.84,1.71,5.47,0.2
327,Entry Long,Buy,2022-05-25 05:00,29405.1,0.095344,43.13,1.54,2046.77,1.54,47.84,1.71,5.47,0.2
326,Exit Long,Stop,2022-05-24 17:00,30156.0,0.092971,75.37,2.76,2003.63,2.76,75.37,2.76,62.82,2.3
326,Entry Long,Buy,2022-05-23 14:00,29345.3,0.092971,75.37,2.76,2003.63,2.76,75.37,2.76,62.82,2.3
325,Exit Long,Stop,2022-05-22 02:00,30209.6,0.09031,66.09,2.48,1928.26,2.48,66.09,2.48,68.44,2.57
325,Entry Long,Buy,2022-05-20 08:00,29477.8,0.09031,66.09,2.48,1928.26,2.48,66.09,2.48,68.44,2.57
324,Exit Long,Stop,2022-05-19 05:00,29809.2,0.089307,50.49,1.93,1862.17,1.93,50.49,1.93,52.91,2.03
324,Entry Long,Buy,2022-05-18 08:00,29243.8,0.089307,50.49,1.93,1862.17,1.93,50.49,1.93,52.91,2.03
323,Exit Long,Stop,2022-05-16 20:00,30487.4,0.085664,58.71,2.3,1811.68,2.3,58.71,2.3,62.21,2.44
323,Entry Long,Buy,2022-05-16 02:00,29802.0,0.085664,58.71,2.3,1811.68,2.3,58.71,2.3,62.21,2.44
322,Exit Long,Stop,2022-05-15 05:00,30527.6,0.083628,77.41,3.13,1752.97,3.13,77.41,3.13,81.04,3.27
322,Entry Long,Buy,2022-05-13 11:00,29602.0,0.083628,77.41,3.13,1752.97,3.13,77.41,3.13,81.04,3.27
321,Exit Long,Stop,2022-05-12 20:00,30752.0,0.080501,181.17,7.9,1675.56,7.9,181.17,7.9,142.12,6.19
321,Entry Long,Buy,2022-05-11 14:00,28501.5,0.080501,181.17,7.9,1675.56,7.9,181.17,7.9,142.12,6.19
320,Exit Long,Stop,2022-05-09 23:00,32634.8,0.070365,94.20,4.28,1494.39,4.28,94.20,4.28,110.19,5
320,Entry Long,Buy,2022-05-09 11:00,31296.0,0.070365,94.20,4.28,1494.39,4.28,94.20,4.28,110.19,5
319,Exit Long,Stop,2022-05-09 08:00,31951.9,0.068845,-106.57,-4.62,1400.19,-4.62,43.04,1.87,106.57,4.62
319,Entry Long,Buy,2022-05-08 20:00,33499.8,0.068845,-106.57,-4.62,1400.19,-4.62,43.04,1.87,106.57,4.62
318,Exit Long,Stop,2022-05-08 17:00,33465.9,0.068928,-207.67,-8.26,1506.75,-8.26,13.65,0.54,207.67,8.26
318,Entry Long,Buy,2022-05-05 14:00,36478.8,0.068928,-207.67,-8.26,1506.75,-8.26,13.65,0.54,207.67,8.26
317,Exit Long,Stop,2022-05-05 11:00,36577.4,0.068738,-112.74,-4.29,1714.43,-4.29,1.30,0.05,116.20,4.42
317,Entry Long,Buy,2022-05-05 08:00,38217.5,0.068738,-112.74,-4.29,1714.43,-4.29,1.30,0.05,116.20,4.42
316,Exit Long,Stop,2022-05-05 05:00,38960.5,0.067431,-35.39,-1.33,1827.16,-1.33,9.19,0.35,35.39,1.33
316,Entry Long,Buy,2022-05-05 02:00,39485.3,0.067431,-35.39,-1.33,1827.16,-1.33,9.19,0.35,35.39,1.33
315,Exit Long,Stop,2022-05-03 23:00,38453.3,0.069241,28.50,1.08,1862.55,1.08,28.50,1.08,35.97,1.37
315,Entry Long,Buy,2022-05-03 11:00,38041.7,0.069241,28.50,1.08,1862.55,1.08,28.50,1.08,35.97,1.37
314,Exit Long,Stop,2022-05-01 08:00,38186.5,0.068978,38.39,1.48,1834.05,1.48,38.39,1.48,16.55,0.64
314,Entry Long,Buy,2022-04-30 17:00,37629.9,0.068978,38.39,1.48,1834.05,1.48,38.39,1.48,16.55,0.64
313,Exit Long,Stop,2022-04-30 14:00,37688.3,0.068871,-72.98,-2.73,1795.66,-2.73,44.77,1.68,72.98,2.73
313,Entry Long,Buy,2022-04-29 05:00,38747.9,0.068871,-72.98,-2.73,1795.66,-2.73,44.77,1.68,72.98,2.73
